"ID","language","title","abstract","lowerCorner","upperCorner","link","download","protocol","source","subject"
"CGEO:vw_per_analfabetos_15anosoumais","pt","Percentual de pessoas analfabetas de 15 anos ou mais de idade(CGEO:vw_per_analfabetos_15anosoumais)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_per_analfabetos_15anosoumais","WFS","IBGE",""
"CGEO:vw_per_analfabetos20a29anos","pt","Percentual de pessoas analfabetas de 20 a 29 anos de idade(CGEO:vw_per_analfabetos20a29anos)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_per_analfabetos20a29anos","WFS","IBGE",""
"CGEO:vw_per_analfabetos30a39anos","pt","Percentual de pessoas analfabetas de 30 a 39 anos de idade(CGEO:vw_per_analfabetos30a39anos)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_per_analfabetos30a39anos","WFS","IBGE",""
"CGEO:vw_per_analfabetos40a49anos","pt","Percentual de pessoas analfabetas de 40 a 49 anos de idade(CGEO:vw_per_analfabetos40a49anos)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_per_analfabetos40a49anos","WFS","IBGE",""
"CGEO:vw_per_analfabetos50a59anos","pt","Percentual de pessoas analfabetas de 50 a 59 anos de idade(CGEO:vw_per_analfabetos50a59anos)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_per_analfabetos50a59anos","WFS","IBGE",""
"CGEO:vw_per_analfabetos60anosoumais","pt","Percentual de pessoas analfabetas de 60 anos ou mais de idade(CGEO:vw_per_analfabetos60anosoumais)","","-73.999 -33.75","-28.836 5.278","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:vw_per_analfabetos60anosoumais","WFS","IBGE",""
"CGEO:IDS_18_Uni_de_Conserv_Protecao_Int_ Prop_Area_1_1","pt","Percentual de unidades de conservação de proteção integral(CGEO:IDS_18_Uni_de_Conserv_Protecao_Int_ Prop_Area_1_1)","","-73.9904556274414 -33.75208282383499","-28.836093902587898 5.271841525858608","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:IDS_18_Uni_de_Conserv_Protecao_Int_ Prop_Area_1_1","WFS","IBGE","IDS_18_Uni_de_Conserv_Protecao_Int_ Prop_Area_1_1,features"
"CGEO:ANMS2010_06_perc_est_rede_ele_UF1996","pt","Percentual dos estabelecimentos ligados a rede de energia elétrica (%) por UF 1996(CGEO:ANMS2010_06_perc_est_rede_ele_UF1996)","","-73.9913915619596 -33.752013693378785","-32.3924574827765 5.2717899073775705","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_06_perc_est_rede_ele_UF1996","WFS","IBGE","features,ANMS2010_06_perc_est_rede_ele_UF1996"
"CGEO:ANMS2010_06_perc_est_rede_ele_UF2006","pt","Percentual dos estabelecimentos ligados a rede de energia elétrica (%) por UF 2006(CGEO:ANMS2010_06_perc_est_rede_ele_UF2006)","","-73.9913915619596 -33.752013693378785","-32.3924574827765 5.2717899073775705","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_06_perc_est_rede_ele_UF2006","WFS","IBGE","ANMS2010_06_perc_est_rede_ele_UF2006,features"
"CGEO:ANMS2010_06_perc_est_rede_ele_mun_1996","pt","Percentual dos estabelecimentos ligados a rede de energia elétrica (%) por município 1996(CGEO:ANMS2010_06_perc_est_rede_ele_mun_1996)","","-73.9944233925255 -33.75206137735798","-28.8358839711683 5.27180685652824","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_06_perc_est_rede_ele_mun_1996","WFS","IBGE","ANMS2010_06_perc_est_rede_ele_mun_1996,features"
"CGEO:ANMS2010_06_perc_est_rede_ele_mun_2006","pt","Percentual dos estabelecimentos ligados a rede de energia elétrica (%) por município 2006(CGEO:ANMS2010_06_perc_est_rede_ele_mun_2006)","","-73.9913915619596 -33.752013693378785","-32.3924574827765 5.271789907377591","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_06_perc_est_rede_ele_mun_2006","WFS","IBGE","features,ANMS2010_06_perc_est_rede_ele_mun_2006"
"CGEO:ANMS2010_04_perda_absolut_pop_rur","pt","Perda absoluta de população rural (hab.) (2000 - 2007)(CGEO:ANMS2010_04_perda_absolut_pop_rur)","","-73.9904499689983 -33.75208126885189","-28.836094706184703 5.271841076899778","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_04_perda_absolut_pop_rur","WFS","IBGE","ANMS2010_04_perda_absolut_pop_rur,features"
"CGEO:C02_periodos_de_criacao_novos_municipios_1991_2000","pt","Periodos de criação novos municípios 1991 2000(CGEO:C02_periodos_de_criacao_novos_municipios_1991_2000)","","-73.7584886497268 -33.738209470521255","-34.9623732120003 5.250802800929241","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:C02_periodos_de_criacao_novos_municipios_1991_2000","WFS","IBGE","features,C02_periodos_de_criacao_novos_municipios_1991_2000"
"CGEO:C02_periodos_de_criacao_novos_municipios_2000_2010","pt","Períodos de criação novos municípios 2000 2010(CGEO:C02_periodos_de_criacao_novos_municipios_2000_2010)","","-61.5922259686084 -32.10087333585415","-35.3187436756352 -5.156927807043096","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:C02_periodos_de_criacao_novos_municipios_2000_2010","WFS","IBGE","C02_periodos_de_criacao_novos_municipios_2000_2010,features"
"CGEO:ANMS2010_07_pessoal_ocupado_2006","pt","Pessoal ocupado  em 2006(CGEO:ANMS2010_07_pessoal_ocupado_2006)","","-68.9229431152344 -33.75435638340525","-28.8567314147949 5.2508029936022105","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_07_pessoal_ocupado_2006","WFS","IBGE","features,ANMS2010_07_pessoal_ocupado_2006"
"CGEO:ANMS2010_03_afet_desas_2007","pt","Pessoas afetadas por desastres em relação à população total do estado em 2007(CGEO:ANMS2010_03_afet_desas_2007)","","-73.9800466226675 -33.75435400830275","-29.443321110849702 5.2508028011014405","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_03_afet_desas_2007","WFS","IBGE","ANMS2010_03_afet_desas_2007,features"
"CGEO:ANMS2010_03_afet_desas_2008","pt","Pessoas afetadas por desastres em relação à população total do estado em 2008(CGEO:ANMS2010_03_afet_desas_2008)","","-73.9800466226675 -33.75435400830275","-29.443321110849702 5.2508028011014405","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_03_afet_desas_2008","WFS","IBGE","features,ANMS2010_03_afet_desas_2008"
"CGEO:ANMS2010_03_afet_desas_2009","pt","Pessoas afetadas por desastres em relação à população total do estado em 2009(CGEO:ANMS2010_03_afet_desas_2009)","","-73.9800466226675 -33.75435400830275","-29.443321110849702 5.2508028011014405","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_03_afet_desas_2009","WFS","IBGE","ANMS2010_03_afet_desas_2009,features"
"CGEO:ANMS2010_05_PessoasComAte5ConsultasMedicasNosUltimos12Meses","pt","Pessoas com até 5 consultas médicas nos últimos 12 meses(CGEO:ANMS2010_05_PessoasComAte5ConsultasMedicasNosUltimos12Meses)","","-73.9913915619596 -33.752013693378785","-32.3924574827765 5.2717899073775705","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_05_PessoasComAte5ConsultasMedicasNosUltimos12Meses","WFS","IBGE","ANMS2010_05_PessoasComAte5ConsultasMedicasNosUltimos12Meses,features"
"CGEO:ANMS2010_05_PessoasNaoCobertasPorPlanoDeSaude","pt","Pessoas não cobertas por plano de saúde(CGEO:ANMS2010_05_PessoasNaoCobertasPorPlanoDeSaude)","","-73.9913915619596 -33.752013693378785","-32.3924574827765 5.2717899073775705","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_05_PessoasNaoCobertasPorPlanoDeSaude","WFS","IBGE","ANMS2010_05_PessoasNaoCobertasPorPlanoDeSaude,features"
"CGEO:ANMS2010_05_PessoasQueConsultaramDentistaHaMenosDe1Ano","pt","Pessoas que consultaram dentista há menos de um ano(CGEO:ANMS2010_05_PessoasQueConsultaramDentistaHaMenosDe1Ano)","","-73.9913915619596 -33.752013693378785","-32.3924574827765 5.2717899073775705","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_05_PessoasQueConsultaramDentistaHaMenosDe1Ano","WFS","IBGE","ANMS2010_05_PessoasQueConsultaramDentistaHaMenosDe1Ano,features"
"CGEO:ANMS2010_05_PessoasQueNuncaConsultaramDentista","pt","Pessoas que nunca consultaram dentista(CGEO:ANMS2010_05_PessoasQueNuncaConsultaramDentista)","","-73.9913915619596 -33.752013693378785","-32.3924574827765 5.2717899073775705","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_05_PessoasQueNuncaConsultaramDentista","WFS","IBGE","ANMS2010_05_PessoasQueNuncaConsultaramDentista,features"
"CGEO:ANMS2010_05_PessoasNaoProcServSaude2UltimSeman_AtendDemora","pt","Pessoas que não procuraram serviço de saúde nas 2 últimas semanas (atendimento muito demorado)(CGEO:ANMS2010_05_PessoasNaoProcServSaude2UltimSeman_AtendDemora)","","-73.9913915619596 -33.752013693378785","-32.3924574827765 5.2717899073775705","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_05_PessoasNaoProcServSaude2UltimSeman_AtendDemora","WFS","IBGE","features,ANMS2010_05_PessoasNaoProcServSaude2UltimSeman_AtendDemora"
"CGEO:ANMS2010_05_PessoasNaoProcServSaude2UltimSeman_DificAcesso","pt","Pessoas que não procuraram serviço de saúde nas 2 últimas semanas (dificuldade de acesso)Pessoas que não procuraram serviço de saúde nas 2 últimas semanas (dificuldade de acesso)(CGEO:ANMS2010_05_PessoasNaoProcServSaude2UltimSeman_DificAcesso)","","-73.9913915619596 -33.752013693378785","-32.3924574827765 5.2717899073775705","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_05_PessoasNaoProcServSaude2UltimSeman_DificAcesso","WFS","IBGE","ANMS2010_05_PessoasNaoProcServSaude2UltimSeman_DificAcesso,features"
"CGEO:ANMS2010_05_PessoasNaoProcServSaude2UltimSeman_HorarioIncompat","pt","Pessoas que não procuraram serviço de saúde nas 2 últimas semanas (horário incompatível)(CGEO:ANMS2010_05_PessoasNaoProcServSaude2UltimSeman_HorarioIncompat)","","-73.9913915619596 -33.752013693378785","-32.3924574827765 5.2717899073775705","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_05_PessoasNaoProcServSaude2UltimSeman_HorarioIncompat","WFS","IBGE","features,ANMS2010_05_PessoasNaoProcServSaude2UltimSeman_HorarioIncompat"
"CGEO:ANMS2010_05_PessoasNaoProcServSaude2UltimSeman_SemEspecialista","pt","Pessoas que não procuraram serviço de saúde nas 2 últimas semanas (não dispunha de especialista)(CGEO:ANMS2010_05_PessoasNaoProcServSaude2UltimSeman_SemEspecialista)","","-73.9913915619596 -33.752013693378785","-32.3924574827765 5.2717899073775705","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_05_PessoasNaoProcServSaude2UltimSeman_SemEspecialista","WFS","IBGE","ANMS2010_05_PessoasNaoProcServSaude2UltimSeman_SemEspecialista,features"
"CGEO:ANMS2010_05_PessoasNaoProcServSaude2UltimSeman_NHouveNecess","pt","Pessoas que não procuraram serviço de saúde nas 2 últimas semanas (não houve necessidade)(CGEO:ANMS2010_05_PessoasNaoProcServSaude2UltimSeman_NHouveNecess)","","-73.9913915619596 -33.752013693378785","-32.3924574827765 5.2717899073775705","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_05_PessoasNaoProcServSaude2UltimSeman_NHouveNecess","WFS","IBGE","ANMS2010_05_PessoasNaoProcServSaude2UltimSeman_NHouveNecess,features"
"CGEO:ANMS2010_05_PessoasNaoProcServSaude2UltimSeman_NtinhamDinh","pt","Pessoas que não procuraram serviço de saúde nas 2 últimas semanas (não tinham dinheiro)Pessoas que não procuraram serviço de saúde nas 2 últimas semanas (não tinham dinheiro)(CGEO:ANMS2010_05_PessoasNaoProcServSaude2UltimSeman_NtinhamDinh)","","-73.9913915619596 -33.752013693378785","-32.3924574827765 5.2717899073775705","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_05_PessoasNaoProcServSaude2UltimSeman_NtinhamDinh","WFS","IBGE","ANMS2010_05_PessoasNaoProcServSaude2UltimSeman_NtinhamDinh,features"
"CGEO:ANMS2010_05_PessoasNaoAtendSaude2UltimSeman","pt","Pessoas que procuraram serviço de saúde nas 2 últimas semanas e que não foram atendidas(CGEO:ANMS2010_05_PessoasNaoAtendSaude2UltimSeman)","","-73.9913915619596 -33.752013693378785","-32.3924574827765 5.2717899073775705","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_05_PessoasNaoAtendSaude2UltimSeman","WFS","IBGE","features,ANMS2010_05_PessoasNaoAtendSaude2UltimSeman"
"CGEO:ANMS2010_05_PessoasSemConsultasMedicasNosUltimos12Meses","pt","Pessoas sem consultas médicas nos últimos 12 meses(CGEO:ANMS2010_05_PessoasSemConsultasMedicasNosUltimos12Meses)","","-73.9913915619596 -33.752013693378785","-32.3924574827765 5.2717899073775705","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_05_PessoasSemConsultasMedicasNosUltimos12Meses","WFS","IBGE","features,ANMS2010_05_PessoasSemConsultasMedicasNosUltimos12Meses"
"CCAR:pico","pt","Pico(CCAR:pico)","","-1.0 -1.0","0.0 0.0","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CCAR:pico","WFS","IBGE",""
"CCAR:pista_ponto_pouso","pt","Pista Ponto de Pouso(CCAR:pista_ponto_pouso)","","-64.498 -1.467","-59.276 4.738","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CCAR:pista_ponto_pouso","WFS","IBGE",""
"CCAR:ponte","pt","Ponte(CCAR:ponte)","","-62.932 -0.978","-59.753 4.586","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CCAR:ponte","WFS","IBGE",""
"CCAR:ponto_cotado_altimetrico","pt","Ponto Cotado Altimétrico(CCAR:ponto_cotado_altimetrico)","","-64.0 -1.998","-58.503 4.988","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CCAR:ponto_cotado_altimetrico","WFS","IBGE",""
"CCAR:ponto_drenagem","pt","Ponto de Drenagem(CCAR:ponto_drenagem)","","-64.807 -2.0","-58.5 5.247","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CCAR:ponto_drenagem","WFS","IBGE",""
"CREN:PontoInventarioFlorestalAmazoniaLegal_250","pt","Ponto de Inventário Florestal da Amazônia Legal(CREN:PontoInventarioFlorestalAmazoniaLegal_250)","","-73.834 -17.437","-48.042 5.146","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:PontoInventarioFlorestalAmazoniaLegal_250","WFS","IBGE","vw_ponto_inventario_aml,features"
"CCAR:ponto_inicio_drenagem","pt","Ponto de Início de Drenagem(CCAR:ponto_inicio_drenagem)","","-64.807 -2.0","-58.5 5.247","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CCAR:ponto_inicio_drenagem","WFS","IBGE",""
"CCAR:pto_ref_geod_topo","pt","Ponto de Referência Geodésico e Topográfico(CCAR:pto_ref_geod_topo)","","-63.996 -1.984","-58.951 4.956","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CCAR:pto_ref_geod_topo","WFS","IBGE",""
"CREN:PontoGeologicoAmazoniaLegal_250","pt","Pontos Geológicos da Amazônia Legal(CREN:PontoGeologicoAmazoniaLegal_250)","","-73.761 -17.862","-44.006 5.217","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:PontoGeologicoAmazoniaLegal_250","WFS","IBGE",""
"CREN:GeologiaPontoSA23","pt","Pontos Geológicos da Folha SA.23 - São Luís(CREN:GeologiaPontoSA23)","","-47.5023545671529 -3.99676765290548","-44.0621740105349 -0.914241246392115","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:GeologiaPontoSA23","WFS","IBGE","features,vw_geologia_ponto_sa23"
"CREN:GeologiaPontoSA24","pt","Pontos Geológicos da Folha SA.24 - Fortaleza(CREN:GeologiaPontoSA24)","","-41.9680530881645 -3.99511779417571","-38.3203119903321 -2.80372253610138","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:GeologiaPontoSA24","WFS","IBGE","features,vw_geologia_ponto_sa24"
"CREN:GeologiaPontoSB23","pt","Pontos Geológicos da Folha SB.23 - Teresina(CREN:GeologiaPontoSB23)","","-48.000052960146 -7.96216217163378","-44.0064132227195 -4.0017351311552","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:GeologiaPontoSB23","WFS","IBGE","features,vw_geologia_ponto_sb23"
"CREN:GeologiaPontoSC23","pt","Pontos Geológicos da Folha SC.23 - São Francisco(CREN:GeologiaPontoSC23)","","-47.9963210408965 -11.9954172997994","-42.0060351491579 -8.00444039964759","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:GeologiaPontoSC23","WFS","IBGE","vw_geologia_ponto_sc23,features"
"CREN:GeologiaPontoSC24","pt","Pontos Geológicos da Folha SC.24 - Aracaju(CREN:GeologiaPontoSC24)","","-41.9976459389111 -11.9989126097256","-36.0085488914982 -8.00759412835633","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:GeologiaPontoSC24","WFS","IBGE","vw_geologia_ponto_sc24,features"
"CREN:GeologiaPontoSD23","pt","Pontos Geológicos da Folha SD.23 - Brasília(CREN:GeologiaPontoSD23)","","-47.9966437868814 -15.9988505713179","-42.0137219020883 -12.0011455777726","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:GeologiaPontoSD23","WFS","IBGE","vw_geologia_ponto_sd23,features"
"CREN:GeologiaPontoSE22","pt","Pontos Geológicos da Folha SE.22 - Goiânia(CREN:GeologiaPontoSE22)","","-53.5274334221762 -17.8623896601527","-52.4722352684719 -16.1242267101211","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:GeologiaPontoSE22","WFS","IBGE","features,vw_geologia_ponto_se22"
"CREN:GeologiaPontoSE23","pt","Pontos Geológicos da Folha SE.23 - Belo Horizonte(CREN:GeologiaPontoSE23)","","-47.8522343241792 -19.9392955950613","-42.0025391266836 -16.1208000936709","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:GeologiaPontoSE23","WFS","IBGE","features,vw_geologia_ponto_se23"
"CREN:GeologiaPontoSE24","pt","Pontos Geológicos da Folha SE.24 - Rio Doce(CREN:GeologiaPontoSE24)","","-42.0002516666667 -19.7350616666666","-39.5420983333333 -16.0410966666667","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:GeologiaPontoSE24","WFS","IBGE","features,vw_geologia_ponto_se24"
"CREN:GeologiaPontoSH21","pt","Pontos Geológicos da Folha SH.21 - Uruguaiana(CREN:GeologiaPontoSH21)","","-57.3608333320938 -31.001281764813","-54.0010770068196 -28.0469111727204","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:GeologiaPontoSH21","WFS","IBGE","vw_geologia_ponto_sh21,features"
"CREN:GeologiaPontoSH22","pt","Pontos Geológicos da Folha SH.22 - Porto Alegre(CREN:GeologiaPontoSH22)","","-53.9987353621806 -31.9949108081222","-48.6160295698514 -28.0033443143249","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:GeologiaPontoSH22","WFS","IBGE","vw_geologia_ponto_sh22,features"
"CREN:GeologiaPontoSI22","pt","Pontos Geológicos da Folha SI.22 - Lagoa Mirim(CREN:GeologiaPontoSI22)","","-53.684313022283 -32.5524118164842","-52.9146503067551 -32.0093867391841","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:GeologiaPontoSI22","WFS","IBGE","vw_geologia_ponto_si22,features"
"CREN:PedologiaPontoSA23","pt","Pontos de Amostragem de Solos da Folha SA.23 - São Luís(CREN:PedologiaPontoSA23)","","-47.8872333786726 -3.91552076445409","-42.1445665212255 -0.625842379977805","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:PedologiaPontoSA23","WFS","IBGE","vw_pedologia_ponto_sa23,features"
"CREN:PedologiaPontoSA24","pt","Pontos de Amostragem de Solos da Folha SA.24 - Fortaleza(CREN:PedologiaPontoSA24)","","-41.948688734486 -3.99835600862668","-38.3782221856276 -2.86197312894959","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:PedologiaPontoSA24","WFS","IBGE","vw_pedologia_ponto_sa24,features"
"CREN:PedologiaPontoSB23","pt","Pontos de Amostragem de Solos da Folha SB.23 - Teresina(CREN:PedologiaPontoSB23)","","-47.9800308268471 -7.93694941315105","-41.9907759430961 -4.02166615818066","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:PedologiaPontoSB23","WFS","IBGE","features,vw_pedologia_ponto_sb23"
"CREN:PedologiaPontoSB24","pt","Pontos de Amostragem de Solos da Folha SB.24 - Jaguaribe(CREN:PedologiaPontoSB24)","","-41.9174801763807 -7.94320699482388","-36.169760101034 -4.04695085866245","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:PedologiaPontoSB24","WFS","IBGE","features,vw_pedologia_ponto_sb24"
"CREN:PedologiaPontoSB25","pt","Pontos de Amostragem de Solos da Folha SB.25 - Natal(CREN:PedologiaPontoSB25)","","-35.9027915706691 -6.97501977831883","-35.0305652915798 -5.14990965663097","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:PedologiaPontoSB25","WFS","IBGE","vw_pedologia_ponto_sb25,features"
"CREN:PedologiaPontoSC23","pt","Pontos de Amostragem de Solos da Folha SC.23 - São Francisco(CREN:PedologiaPontoSC23)","","-47.9904010294245 -11.9867166032778","-42.0981082836072 -8.04086219212491","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:PedologiaPontoSC23","WFS","IBGE","features,vw_pedologia_ponto_sc23"
"CREN:PedologiaPontoSD22","pt","Pontos de Amostragem de Solos da Folha SD.22 - Goiás(CREN:PedologiaPontoSD22)","","-53.9849834027437 -15.9954126343933","-48.0602030875579 -12.0425827510696","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:PedologiaPontoSD22","WFS","IBGE","vw_pedologia_ponto_sd22,features"
"CREN:PedologiaPontoSD23","pt","Pontos de Amostragem de Solos da Folha SD.23 - Brasília(CREN:PedologiaPontoSD23)","","-47.9142223783138 -15.9973246259424","-42.078782417305 -12.0096056556317","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:PedologiaPontoSD23","WFS","IBGE","features,vw_pedologia_ponto_sd23"
"CREN:PedologiaPontoSE22","pt","Pontos de Amostragem de Solos da Folha SE.22 - Goiânia(CREN:PedologiaPontoSE22)","","-53.8054316056499 -17.8500037532589","-52.7498026608835 -16.1404006436546","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:PedologiaPontoSE22","WFS","IBGE","features,vw_pedologia_ponto_se22"
"CREN:PedologiaPontoSF21","pt","Pontos de Amostragem de Solos da Folha SF.21 - Campo Grande(CREN:PedologiaPontoSF21)","","-57.9086661140331 -23.9585750506622","-54.0156714222964 -20.0137782588798","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:PedologiaPontoSF21","WFS","IBGE","vw_pedologia_ponto_sf21,features"
